State.Abb	State	Year	Geography	pop_mi	r_gdp	pc_rgdp	m_gdp	coal	petro	gas	resid	comm	indust	electric	transport	pc_CO2	PVG	Party	cdays	hdays	m_cdd	m_hdd	senate	house	lcv	m_lcv	price	m_price	expend	m_expend	LandArea	pdensity	mp_density	coal_con	petro_con	gas_con	energy_con	pc_energy	pc_coal	pc_petro	pc_gas	pc_comm	pc_res	pc_ind	pc_elec	pc_trans	pc_coal_con	pc_petro_con	pc_gas_con	in_class	HDD	CDD	HL_Price	HL_Expend	HL_LCV	HL_density
UT	Utah	2020	NonCoastal	3.282	171370	52215	51890.3	23.4	20	14	4.2	2.9	6.6	26.4	17.2	17.5	-24.76731642	Rep	634	6738	1248.86	4890.32	0	26	26	98.78	15.89	17.0628	2651.7	3386.77647058824	82170	39.9415845198978	206.454118937395	244280	285122	266595	795997	242	7.12979890310786	6.09384521633151	4.26569165143205	0.883607556368068	1.27970749542962	2.0109689213894	8.04387568555759	5.24070688604509	74.430225472273	86.8744667885436	81.2294332723949	Rich	High_hdays	Low_cdays	Low_P	Low_ExP	Low_LCV	Low_Density
UT	Utah	2021	NonCoastal	3.339	186910	55977	54651.36	26.5	21.2	14.4	4.1	3	6.8	29.9	18.2	18.6	-20.4	Rep	721	6597	1255.84	4869.6	25	17	42	112.52	19.68	20.574	3328.3	4351.23529411765	82170	40.6352683461117	206.761006367797	276159	302537	274376	853072	255	7.93650793650794	6.34920634920635	4.31266846361186	0.898472596585804	1.22791254866727	2.03653788559449	8.95477687930518	5.45073375262055	82.707097933513	90.6070679844265	82.1731057202755	Rich	High_hdays	Low_cdays	Low_P	Low_ExP	Low_LCV	Low_Density
VT	Vermont	1997	NonCoastal	0.597	20049	33582	41476.18	0.3	5.8	0.4	1.5	0.7	0.7	0	3.6	10.9	26.36566077	Dem	132	8585	990.12	5472.02	79	94	173	88.7	11.4	9.0624	2259.8	2183.80196078431	9217	64.771617663014	178.166945607596	2695	86534	8309	97538	163	0.50251256281407	9.71524288107203	0.670016750418761	1.17252931323283	2.51256281407035	1.17252931323283	0	6.03015075376884	4.5142378559464	144.948073701843	13.9179229480737	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	1998	NonCoastal	0.6	20678	34463	42624.14	0	5.8	0.4	1.4	0.8	0.5	0.1	3.6	10.4	26.36566077	Dem	202	7196	1221.34	4833.28	77	97	174	87.46	11.08	8.459	2043.9	2011.34705882353	9217	65.0971031789085	179.746327352354	53	83046	7827	90926	151	0	9.66666666666667	0.666666666666667	1.33333333333333	2.33333333333333	0.833333333333333	0.166666666666667	6	0.0883333333333333	138.41	13.045	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	1999	NonCoastal	0.605	21830	36082	43908.46	0.2	5.9	0.4	1.4	0.7	0.6	0	3.7	10.76	26.36566077	Dem	286	7615	1121.18	5000.2	95	100	195	84.12	11.69	8.7824	2208.2	2123.92941176471	9217	65.6395790387328	181.395990598757	2016	83770	8128	93914	155	0.330578512396694	9.75206611570248	0.661157024793388	1.15702479338843	2.31404958677686	0.991735537190083	0	6.11570247933884	3.33223140495868	138.462809917355	13.4347107438017	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2000	NonCoastal	0.61	23017	37732	45035.54	0	6.2	0.6	1.6	0.8	0.6	0.1	3.7	11.12	26.36566077	Dem	105	8301	1096.48	5322.76	88	100	188	86.06	13.6	10.5014	2646.6	2574.42156862745	9217	66.182054898557	183.093000477138	26	88067	10545	98638	161	0	10.1639344262295	0.983606557377049	1.31147540983607	2.62295081967213	0.983606557377049	0.163934426229508	6.0655737704918	0.0426229508196721	144.372131147541	17.2868852459016	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2001	NonCoastal	0.612	23752	38810	45094.12	0	6.2	0.4	1.6	0.8	0.5	0	3.7	10.82	10.88070179	Dem	224	7697	1116.62	5075.8	88	100	188	90.08	13.9	10.9236	2674.5	2580.99607843137	9217	66.3990452424867	184.57483362918	50	89212	7909	97171	158	0	10.1307189542484	0.65359477124183	1.30718954248366	2.61437908496732	0.816993464052288	0	6.04575163398693	0.0816993464052288	145.771241830065	12.9232026143791	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2002	NonCoastal	0.615	24570	39951	45644.56	0	5.9	0.4	1.5	0.7	0.5	0	3.6	10.3	10.88070179	Dem	241	7762	1208.78	5216.14	86	95	181	86.52	13.8	10.3344	2539	2444.79803921569	9217	66.7245307583812	186.046846831836	25	84489	8399	92913	151	0	9.59349593495935	0.650406504065041	1.13821138211382	2.4390243902439	0.813008130081301	0	5.85365853658537	0.040650406504065	137.380487804878	13.6569105691057	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2003	NonCoastal	0.618	25465	41205	46520.34	0	6.2	0.4	1.6	0.8	0.5	0	3.7	10.8	10.88070179	Dem	243	8551	1110	5364.18	95	90	185	83.46	14.66	11.523	2721.6	2731.26078431373	9217	67.0500162742758	187.341174859819	25	87073	8441	95539	154	0	10.0323624595469	0.647249190938511	1.29449838187702	2.58899676375405	0.809061488673139	0	5.98705501618123	0.040453074433657	140.894822006472	13.6585760517799	Poor	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	Low_Density
VT	Vermont	2004	NonCoastal	0.62	26855	43314	47938.68	0	6.6	0.5	1.8	0.8	0.6	0	3.8	11.4	10.88070179	Dem	171	8333	1040.6	5199.5	100	91	191	89.66	15.96	13.0056	3207.4	3150.56470588235	9217	67.2670066182055	188.603482018774	25	95317	8708	104050	167	0	10.6451612903226	0.806451612903226	1.29032258064516	2.90322580645161	0.967741935483871	0	6.12903225806452	0.0403225806451613	153.737096774194	14.0451612903226	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2005	NonCoastal	0.621	26996	43471	49166.98	0	6.4	0.4	1.7	0.7	0.6	0	3.8	11	20.60200428	Dem	367	7998	1209.9	5189.64	90	94	184	88.58	18.66	15.5804	3697.5	3777.48235294118	9217	67.3755017901703	189.600863237592	25	90539	8396	98960	159	0	10.3059581320451	0.644122383252818	1.12721417069243	2.73752012882448	0.966183574879227	0	6.11916264090177	0.0402576489533011	145.795491143317	13.5201288244767	Poor	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	Low_Density
VT	Vermont	2006	NonCoastal	0.623	27129	43545	50147.58	0	6.3	0.4	1.5	0.7	0.6	0	3.9	10.7	20.60200428	Dem	253	7274	1169.02	4884.82	100	100	200	91.3	21.03	17.5066	4067.5	4183.70392156863	9217	67.5924921341	190.617610992085	27	88725	8062	96814	155	0	10.1123595505618	0.642054574638844	1.12359550561798	2.40770465489567	0.963081861958266	0	6.26003210272873	0.043338683788122	142.415730337079	12.9406099518459	Poor	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	Low_Density
VT	Vermont	2007	NonCoastal	0.623	26887	43157	50533.24	0	6	0.5	1.5	0.7	0.5	0	3.8	10.5	20.60200428	Dem	182	8181	1228.26	5164.58	87	95	182	105.14	22.9	18.4852	4368.5	4448.66274509804	9217	67.5924921341	191.656045482065	34	86757	8874	95665	153	0	9.63081861958266	0.802568218298555	1.12359550561798	2.40770465489567	0.802568218298555	0	6.09951845906902	0.0545746388443018	139.256821829856	14.2439807383628	Poor	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	Low_Density
VT	Vermont	2008	NonCoastal	0.624	27758	44483	50263.36	0	5.5	0.5	1.3	0.6	0.5	0	3.5	9.5	20.60200428	Dem	204	7949	1077.4	5484.22	100	92	192	113	27.01	21.6806	4790.7	5054.39411764706	9217	67.7009873060649	192.886972390763	0	77454	8665	86119	138	0	8.81410256410256	0.801282051282051	0.961538461538461	2.08333333333333	0.801282051282051	0	5.60897435897436	0	124.125	13.8862179487179	Poor	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	Low_Density
VT	Vermont	2009	NonCoastal	0.625	27222	43555	48722.68	0	5.7	0.5	1.5	0.67	0.5	0	3.6	9.9	37.79836348	Dem	156	8189	1018.6	5450.84	100	93	193	121.62	21.15	17.508	4084.5	3821.13725490196	9217	67.8094824780297	194.082993440119	0	84448	8679	93127	149	0	9.12	0.8	1.072	2.4	0.8	0	5.76	0	135.1168	13.8864	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2010	NonCoastal	0.626	28404	45373	49301.36	0	5.4	0.4	1.3	0.6	0.5	0	3.4	9.4	37.79836348	Dem	293	7378	1275.38	5315.52	100	100	200	104.08	23.67	19.236	4467	4309.70588235294	9217	67.9179776499946	195.294706859939	0	81464	8501	89965	143	0	8.62619808306709	0.638977635782748	0.958466453674121	2.07667731629393	0.798722044728435	0	5.43130990415335	0	130.134185303514	13.5798722044728	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2011	NonCoastal	0.627	29014	46274	49775.06	0	5.4	0.5	1.3	0.6	0.5	0	3.3	9.3	37.79836348	Dem	291	7576	1249.74	5250.4	95	97	192	97.44	27.92	22.3382	5185.2	4975.67843137255	9217	68.0264728219594	196.342957486881	0	79938	8677	88615	141	0	8.61244019138756	0.797448165869219	0.956937799043062	2.07336523125997	0.797448165869219	0	5.26315789473684	0	127.492822966507	13.8389154704944	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2012	NonCoastal	0.626	29241	46710	50379.26	0	5	0.4	1.1	0.6	0.5	0	3.2	8.7	37.79836348	Dem	297	6964	1287.84	4644.16	100	89	189	95.16	29.07	22.6204	5129.5	4850.32941176471	9217	67.9179776499946	197.361199995736	0	75387	8287	83674	133	0	7.98722044728435	0.638977635782748	0.958466453674121	1.75718849840256	0.798722044728435	0	5.11182108626198	0	120.426517571885	13.2380191693291	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2013	NonCoastal	0.627	28682	45744	50390.74	0	5.2	0.5	1.3	0.8	0.4	0	3.3	9.1	36.49451765	Dem	270	7937	1101.04	5465.1	100	93	193	97.32	28.28	22.1752	5287.6	4867.92941176471	9217	68.0264728219594	198.298906636473	0	78655	9743	88398	140	0	8.29346092503987	0.797448165869219	1.27591706539075	2.07336523125997	0.637958532695375	0	5.26315789473684	0	125.446570972887	15.5390749601276	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2014	NonCoastal	0.626	28912	46185	51197.88	0	5.3	0.6	1.4	0.8	0.4	0	3.3	9.4	36.49451765	Dem	185	8312	1065.9	5530.84	80	91	171	83.44	27.7	22.1126	5282.3	4916.12352941177	9217	67.9179776499946	199.228308844972	0	79824	10853	90677	144	0	8.46645367412141	0.958466453674121	1.2779552715655	2.23642172523962	0.638977635782748	0	5.27156549520767	0	127.514376996805	17.3370607028754	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2015	NonCoastal	0.626	29119	46515	51973.52	0	5.5	0.6	1.4	1	0.4	0	3.3	9.8	36.49451765	Dem	271	8084	1230.52	4984.78	100	94	194	80.78	21.34	17.9764	4302.1	3909.30784313726	9217	67.9179776499946	200.03863987351	0	81888	12245	94133	150	0	8.78594249201278	0.958466453674121	1.59744408945687	2.23642172523962	0.638977635782748	0	5.27156549520767	0	130.811501597444	19.5607028753994	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2016	NonCoastal	0.624	29408	47128	52066.38	0	5.3	0.7	1.3	0.9	0.4	0	3.3	9.5	36.49451765	Dem	294	7421	1306.5	4767.44	53	97	150	88.86	19.91	16.5642	3850.5	3538.97647058824	9217	67.7009873060649	200.850580112926	0	77727	12383	90110	144	0	8.49358974358974	1.12179487179487	1.44230769230769	2.08333333333333	0.641025641025641	0	5.28846153846154	0	124.5625	19.8445512820513	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2017	NonCoastal	0.625	29501	47201	52622.04	0	5.2	0.6	1.4	0.8	0.4	0	3.2	9.3	30.37285265	Dem	168	7613	1163.24	4809.84	100	97	197	85.98	21.5	17.916	4130.9	3850.19411764706	9217	67.8094824780297	201.603926895139	0	77379	12281	89660	143	0	8.32	0.96	1.28	2.24	0.64	0	5.12	0	123.8064	19.6496	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2018	NonCoastal	0.625	29616	47385	53597.7	0	5.1	0.7	1.5	0.9	0.4	0	3	9.4	30.37285265	Dem	358	7989	1338.6	5272.34	100	94	194	89.9	23.11	19.3318	4537.1	4291.2137254902	9217	67.8094824780297	202.279628777154	0	75792	14208	90000	144	0	8.16	1.12	1.44	2.4	0.64	0	4.8	0	121.2672	22.7328	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2019	NonCoastal	0.624	29903	47921	54325.96	0	5.3	0.8	1.6	0.9	0.5	0	3.1	9.6	30.37285265	Dem	242	8341	1250.52	5348.12	85	97	182	103.16	22.16	18.6638	4383.5	4110.93529411765	9217	67.7009873060649	202.756197312216	0	77367	14381	91748	147	0	8.49358974358974	1.28205128205128	1.44230769230769	2.56410256410256	0.801282051282051	0	4.96794871794872	0	123.985576923077	23.0464743589744	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2020	NonCoastal	0.642	28649	44624	51890.3	0	4.7	0.7	1.4	0.9	0.5	0	2.6	8.4	30.37285265	Dem	333	7379	1248.86	4890.32	77	100	177	98.78	20.51	17.0628	3617.1	3386.77647058824	9217	69.6539004014321	206.454118937395	0	70379	13589	83968	130	0	7.3208722741433	1.09034267912773	1.4018691588785	2.18068535825545	0.778816199376947	0	4.04984423676012	0	109.6246105919	21.1666666666667	Poor	High_hdays	Low_cdays	High_P	High_Exp	High_LCV	Low_Density
VT	Vermont	2021	NonCoastal	0.647	30547	47213	54651.36	0	4.8	0.7	1.4	0.9	0.4	0	2.9	8.6	35.4	Dem	307	7329	1255.84	4869.6	99	100	199	112.52	24.24	20.574	4348.7	4351.23529411765	9217	70.1963762612564	206.761006367797	0	72373	13801	86174	133	0	7.41885625965997	1.08191653786708	1.39103554868624	2.16383307573416	0.618238021638331	0	4.4822256568779	0	111.859350850077	21.3307573415765	Poor	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	Low_Density
VA	Virginia	1997	Coastal	6.829	298922	43772	41476.18	41	55.4	13.6	7.7	5.6	17.5	34.8	44.3	16.1	-2.121189014	Rep	866	4526	990.12	5472.02	50	35	85	88.7	9.23	9.0624	1969.9	2183.80196078431	39490	172.929855659661	178.166945607596	432781	799733	259571	1492085	218	6.00380729242935	8.1124615609899	1.99150680919608	0.820032215551325	1.12754429638307	2.56260067359789	5.09591448235466	6.48704056230781	63.3739932640211	117.108361399912	38.0101039683702	Rich	Low_hdays	Low_cdays	High_P	Low_ExP	Low_LCV	Low_Density
VA	Virginia	1998	Coastal	6.901	315091	45658	42624.14	41.6	56.1	14.2	7.1	5.4	17.2	37.2	45	16.2	-2.121189014	Rep	1214	3786	1221.34	4833.28	50	35	85	87.46	8.44	8.459	1790.1	2011.34705882353	39490	174.753102051152	179.746327352354	438490	811633	271387	1521510	220	6.02811186784524	8.12925662947399	2.05767280104333	0.782495290537603	1.02883640052166	2.49239240689755	5.39052311259238	6.52079408781336	63.5400666570062	117.61092595276	39.3257498913201	Rich	Low_hdays	Low_cdays	Low_P	Low_ExP	Low_LCV	Low_Density
VA	Virginia	1999	Coastal	7	332373	47481	43908.46	42.2	56.7	15	7.2	5.4	16.8	38.7	45.8	16.28	-2.121189014	Rep	1099	4139	1121.18	5000.2	56	32	88	84.12	8.8	8.7824	1876.5	2123.92941176471	39490	177.260065839453	181.395990598757	444542	827413	287144	1559099	222	6.02857142857143	8.1	2.14285714285714	0.771428571428571	1.02857142857143	2.4	5.52857142857143	6.54285714285714	63.506	118.201857142857	41.0205714285714	Rich	Low_hdays	Low_cdays	High_P	Low_ExP	High_LCV	Low_Density
VA	Virginia	2000	Coastal	7.106	348327	49018	45035.54	48.2	60.6	14.6	8.2	5.9	16.9	43.4	48.8	17.35	-2.121189014	Rep	948	4491	1096.48	5322.76	50	37	87	86.06	10.42	10.5014	2280.3	2574.42156862745	39490	179.944289693593	183.093000477138	506961	869435	277688	1654084	232	6.78300028145229	8.5280045032367	2.05460174500422	0.830284266816775	1.1539544047284	2.37827188291585	6.10751477624543	6.86743596960315	71.3426681677456	122.352237545736	39.0779622853926	Rich	Low_hdays	Low_cdays	Low_P	Low_ExP	High_LCV	Low_Density
VA	Virginia	2001	Coastal	7.198	360601	50097	45094.12	46.3	61.6	12.9	7.5	5.4	16.5	42.8	48.6	16.79	-8.294472612	Rep	931	4127	1116.62	5075.8	13	28	41	90.08	10.71	10.9236	2238.6	2580.99607843137	39490	182.273993416055	184.57483362918	487601	888633	246406	1622640	225	6.43234231731036	8.55793275909975	1.79216449013615	0.750208391219783	1.04195609891637	2.292303417616	5.94609613781606	6.75187552097805	67.7411781050292	123.455543206446	34.2325646012781	Rich	Low_hdays	Low_cdays	Low_P	Low_ExP	Low_LCV	Low_Density
VA	Virginia	2002	Coastal	7.287	364932	50079	45644.56	45.9	59.5	14	7.3	5	16.2	42	48.8	16.4	-8.294472612	Rep	1235	4135	1208.78	5216.14	8	28	36	86.52	10.45	10.3344	2153.8	2444.79803921569	39490	184.527728538871	186.046846831836	482759	855088	266853	1604700	220	6.29888843145327	8.16522574447647	1.92122958693564	0.686153423905585	1.00178399890215	2.2231370934541	5.76368876080692	6.69685741731851	66.2493481542473	117.344311788116	36.6204199258954	Rich	Low_hdays	High_cdays	High_P	Low_ExP	Low_LCV	Low_Density
VA	Virginia	2003	Coastal	7.367	377724	51272	46520.34	44.1	65.7	14.3	8.3	5.8	17.3	41.6	51.1	16.8	-8.294472612	Rep	984	4532	1110	5364.18	5	31	36	83.46	11.27	11.523	2431.8	2731.26078431373	39490	186.55355786275	187.341174859819	464353	934350	272055	1670758	226	5.9861544726483	8.91814850006787	1.94108863852314	0.787294692547848	1.12664585312882	2.34831003122031	5.64680331206733	6.93633772227501	63.0314917877019	126.829102755531	36.9288719967422	Rich	Low_hdays	Low_cdays	Low_P	Low_ExP	Low_LCV	Low_Density
VA	Virginia	2004	Coastal	7.476	392941	52560	47938.68	43	69.7	15	8.4	5.7	17.7	41.3	54.7	17.1	-8.294472612	Rep	1086	4265	1040.6	5199.5	0	34	34	89.66	12.67	13.0056	2812.7	3150.56470588235	39490	189.313750316536	188.603482018774	452557	995785	285607	1733949	231	5.75173889780631	9.32316746923489	2.00642054574639	0.762439807383628	1.12359550561798	2.36757624398074	5.52434456928839	7.3167469234885	60.5346441947566	133.197565543071	38.2031835205993	Rich	Low_hdays	High_cdays	Low_P	Low_ExP	Low_LCV	High_Density
VA	Virginia	2005	Coastal	7.577	412085	54386	49166.98	43.6	69.4	16.4	8.4	5.7	17.7	42.1	55.5	17.1	-8.267393427	Rep	1238	4408	1209.9	5189.64	13	31	44	88.58	14.98	15.5804	3419.3	3777.48235294118	39490	191.871359837934	189.600863237592	458452	998762	311537	1768751	233	5.75425630196648	9.15929787514848	2.16444503101491	0.752276626633232	1.10861818661739	2.33601689322951	5.55628876864194	7.32479873300779	60.5057410584664	131.814966345519	41.1161409528837	Rich	Low_hdays	High_cdays	Low_P	Low_ExP	Low_LCV	High_Density
VA	Virginia	2006	Coastal	7.674	419871	54713	50147.58	41.3	66.9	14.9	7	5	16.7	37.5	56.8	16	-8.267393427	Rep	1086	3944	1169.02	4884.82	7	37	44	91.3	16.63	17.5066	3629.4	4183.70392156863	39490	194.327677893137	190.617610992085	433606	958756	283456	1675818	218	5.38180870471723	8.71774824081314	1.94162105811832	0.651550690643732	0.912170966901225	2.17617930675006	4.88663017982799	7.4016158457128	56.5032577534532	124.935626791764	36.9371905134219	Rich	Low_hdays	Low_cdays	Low_P	Low_ExP	Low_LCV	High_Density
VA	Virginia	2007	Coastal	7.751	424940	54823	50533.24	43.6	67.2	17.4	7.4	5.1	17	42.1	56.6	16.5	-8.267393427	Rep	1241	4088	1228.26	5164.58	67	35	102	105.14	17.56	18.4852	3853.3	4448.66274509804	39490	196.277538617371	191.656045482065	458200	958752	331018	1747970	225	5.62508063475681	8.66984905173526	2.24487162946717	0.65797961553348	0.95471552057799	2.1932653851116	5.43155721842343	7.30228357631273	59.114952909302	123.693974970971	42.7064894852277	Rich	Low_hdays	High_cdays	Low_P	Low_ExP	Low_LCV	High_Density
VA	Virginia	2008	Coastal	7.833	431217	55051	50263.36	39.5	60.9	16.3	7	4.9	16.4	36.8	51.7	14.9	-8.267393427	Rep	1061	4268	1077.4	5484.22	59	35	94	113	21.18	21.6806	4351.7	5054.39411764706	39490	198.354013674348	192.886972390763	415102	870324	310647	1596073	203	5.04276777735223	7.77479892761394	2.08093961445168	0.625558534405719	0.893655049151028	2.09370611515384	4.69807225839397	6.60028086301545	52.99399974467	111.109919571046	39.6587514362313	Rich	Low_hdays	Low_cdays	Low_P	Low_ExP	Low_LCV	High_Density
VA	Virginia	2009	Coastal	7.926	427649	53955	48722.68	31.8	56.7	17.4	6.9	4.9	12.7	31.6	49.9	13.4	6.365168812	Dem	998	4433	1018.6	5450.84	100	53	153	121.62	17.56	17.508	3363.8	3821.13725490196	39490	200.709040263358	194.082993440119	334605	810586	330369	1475560	186	4.01211203633611	7.15367146101438	2.19530658591976	0.618218521322231	0.870552611657835	1.60232147363109	3.98687862730255	6.29573555387333	42.2161241483724	102.269240474388	41.6816805450416	Rich	Low_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
VA	Virginia	2010	Coastal	8.024	441242	54990	49301.36	32.9	58.6	20.3	7.1	5	12.9	34.5	52.3	13.9	6.365168812	Dem	1477	4539	1275.38	5315.52	71	53	124	104.08	19.13	19.236	3825.9	4309.70588235294	39490	203.19068118511	195.294706859939	346161	844391	385768	1576320	196	4.10019940179462	7.30309072781655	2.52991026919242	0.623130608175474	0.884845463609172	1.60767696909272	4.29960119641077	6.51794616151545	43.140702891326	105.233175473579	48.0767696909272	Rich	Low_hdays	High_cdays	Low_P	Low_ExP	High_LCV	High_Density
VA	Virginia	2011	Coastal	8.102	444288	54836	49775.06	27.4	54.9	20.2	6.4	4.7	12.5	28.7	50.2	12.7	6.365168812	Dem	1279	4036	1249.74	5250.4	100	41	141	97.44	22.3	22.3382	4244.7	4975.67843137255	39490	205.165864775893	196.342957486881	288348	795625	383436	1467409	181	3.38188101703283	6.77610466551469	2.49321155270304	0.580103678104172	0.789928412737596	1.54282893112812	3.54233522587016	6.19600098741052	35.5897309306344	98.2010614663046	47.3260923228832	Rich	Low_hdays	High_cdays	Low_P	Low_ExP	High_LCV	High_Density
VA	Virginia	2012	Coastal	8.187	445974	54473	50379.26	21.1	55.2	22.3	5.4	4.5	12.6	25.3	50.6	12	6.365168812	Dem	1225	3757	1287.84	4644.16	68	32	100	95.16	22.73	22.6204	4243.3	4850.32941176471	39490	207.318308432515	197.361199995736	222270	796113	424000	1442383	176	2.57725662635886	6.74239648222792	2.72383046292903	0.549651887138146	0.659582264565775	1.53902528398681	3.09026505435446	6.18053010870893	27.1491388787102	97.241113961158	51.7894222547942	Rich	Low_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
VA	Virginia	2013	Coastal	8.256	449064	54392	50390.74	27.6	55.4	22.8	6.5	4.9	12.6	31.1	50.6	12.8	3.934753378	Dem	998	4430	1101.04	5465.1	92	31	123	97.32	22.12	22.1752	4207.2	4867.92941176471	39490	209.065586224361	198.298906636473	290508	793774	433438	1517720	183	3.34302325581395	6.71027131782946	2.76162790697674	0.593507751937985	0.787306201550388	1.52616279069767	3.76695736434109	6.12887596899225	35.1875	96.1451065891473	52.499757751938	Rich	Low_hdays	Low_cdays	Low_P	Low_ExP	High_LCV	High_Density
